,id,number of bedrooms,number of bathrooms,living area,lot area,number of floors,waterfront present,number of views,condition of the house,grade of the house,Area of the house(excluding basement),Area of the basement,Built Year,Renovation Year,Postal Code,Lattitude,Longitude,Number of schools nearby,Distance from the airport,Price
1723,6762817320,3,1.5,2000,7350,1.0,0,0,3,8,2000,0,1953,0,122050,52.9361,-114.558,1,56,560000
1724,6762817819,4,2.5,2720,4738,2.0,0,0,3,8,2720,0,2012,0,122008,52.745,-114.059,3,53,545000
1725,6762818246,3,2.5,1950,9906,2.0,0,0,3,8,1950,0,1988,0,122019,52.8663,-114.215,3,64,530000
1726,6762819259,4,2.75,2620,6019,2.0,0,0,3,8,2620,0,2013,0,122025,52.714,-113.961,1,76,499431
1727,6762819471,3,1.75,1920,5405,1.0,0,2,4,7,960,960,1947,0,122064,52.7883,-114.57,1,71,490000
1728,6762819565,3,2.5,2260,19821,2.0,0,0,3,9,2260,0,1994,0,122046,52.678,-114.278,2,53,489000
1729,6762819934,2,2.0,1540,54450,2.0,0,0,3,7,1540,0,1983,0,122045,52.868,-114.143,3,50,475000
1730,6762820271,4,2.25,1820,20349,1.0,0,0,5,8,1340,480,1977,0,122021,52.9715,-114.286,2,74,465000
1731,6762820518,3,1.75,2580,11000,1.0,0,0,4,7,1290,1290,1951,0,122027,52.7946,-114.371,2,60,459900
1732,6762820555,5,2.5,3090,23265,1.0,0,0,3,8,2990,100,1957,0,122017,53.0009,-114.402,2,66,458000
1733,6762821800,5,2.75,2220,4000,1.0,0,0,3,7,1230,990,1973,0,122054,52.8054,-114.495,2,54,427000
1734,6762821839,3,1.75,1680,3000,1.0,0,2,4,6,840,840,1900,0,122028,52.916,-114.536,2,53,425000
1735,6762821840,3,1.75,1510,44000,1.0,0,0,3,7,1240,270,1989,0,122025,52.7151,-113.906,2,68,425000
1736,6762821841,3,2.25,1820,8058,1.0,0,0,3,7,1260,560,1974,0,122033,52.9541,-114.358,1,50,425000
1737,6762822275,2,1.75,1340,4664,1.0,0,0,3,8,1340,0,2004,0,122045,52.9482,-114.224,1,56,415000
1738,6762822990,2,1.0,940,4800,1.0,0,0,4,6,940,0,1911,1955,122009,52.8056,-114.604,1,67,399000
1739,6762823103,4,2.5,2910,5000,2.0,0,0,3,8,2910,0,2002,0,122035,52.6082,-114.317,3,62,395000
1740,6762823441,3,2.0,2120,7560,1.0,0,0,3,9,2120,0,1991,0,122046,52.665,-114.35,1,67,386000
1741,6762823463,3,1.0,1220,4800,1.0,0,0,3,6,1220,0,1901,0,122044,52.8401,-114.497,2,50,385000
1742,6762823541,3,2.5,1860,3690,2.0,0,0,3,7,1860,0,2000,0,122058,53.006,-114.429,2,79,384950
1743,6762823981,3,1.0,1200,9800,1.0,0,0,4,7,1200,0,1971,0,122021,52.9712,-114.299,2,78,374000
1744,6762824161,3,2.0,1550,8509,1.0,0,0,3,7,1150,400,1959,0,122034,52.7599,-114.534,2,61,369000
1745,6762824243,3,2.25,1490,4522,2.0,0,0,3,7,1490,0,2009,0,122058,52.9911,-114.423,3,78,365250
1746,6762824608,2,1.0,1090,5000,1.0,0,0,4,7,730,360,1942,0,122064,52.7558,-114.568,2,59,356700
1747,6762825029,3,2.5,2200,7278,2.0,0,0,3,8,2200,0,1990,0,122046,52.6924,-114.322,2,78,349900
1748,6762825718,2,1.0,1000,4776,1.0,0,0,4,6,1000,0,1942,0,122059,52.7919,-114.505,3,70,332000
1749,6762825757,2,2.5,1240,1546,2.0,0,0,3,7,1240,0,2007,0,122059,52.7934,-114.488,3,52,330000
1750,6762826002,3,1.75,2180,10230,1.0,0,0,4,7,1090,1090,1961,0,122051,52.7458,-114.471,3,55,325000
1751,6762826211,4,2.5,2280,7200,2.0,0,0,3,8,2280,0,1994,0,122065,52.6129,-114.397,1,64,322000
1752,6762826466,3,2.0,1060,1716,1.0,0,0,3,7,1060,0,1981,0,122064,52.7823,-114.562,2,67,315000
1753,6762827199,3,1.0,1210,9525,1.0,0,0,3,7,1210,0,1955,0,122034,52.7574,-114.535,2,69,299950
1754,6762827923,2,1.0,1880,7560,1.0,0,0,3,6,940,940,1919,0,122064,52.7561,-114.564,3,72,280000
1755,6762828797,3,1.75,1050,5850,1.0,0,0,3,7,1050,0,1980,0,122031,52.6874,-114.548,3,73,260000
1756,6762829322,4,1.0,1290,5000,1.5,0,0,3,7,1290,0,1957,0,122052,52.743,-114.548,2,53,249950
1757,6762829621,3,2.0,1330,6000,1.0,0,0,4,7,630,700,1900,0,122059,52.7555,-114.517,3,52,240000
1758,6762830899,3,2.0,1560,7352,1.0,0,0,3,6,1560,0,1992,0,122039,52.5104,-114.441,1,54,196440
1759,6762830980,3,2.25,1590,11745,1.0,0,0,3,7,1090,500,1978,0,122039,52.5853,-114.47,1,67,190000
1760,6762831282,2,1.5,1220,3568,1.5,0,0,4,8,1220,0,1976,0,122043,52.6104,-114.508,3,78,168000
1761,6762814520,3,2.5,2460,12028,2.0,0,0,3,9,2460,0,1996,0,122005,52.921,-114.285,1,61,693000
1762,6762815050,3,2.25,2675,40910,2.0,0,0,3,8,2675,0,1984,0,122020,52.8216,-114.245,1,58,660000
1763,6762815991,3,2.25,1760,1146,3.0,0,0,3,9,1760,0,2014,0,122044,52.8373,-114.494,1,62,615000
1764,6762816655,4,2.5,2550,6256,2.0,0,0,3,9,2550,0,1992,0,122021,53.0042,-114.356,2,75,587000
1765,6762818052,5,2.75,2080,13189,2.0,0,0,3,8,2080,0,1987,0,122019,52.8588,-114.221,2,61,538888
1766,6762827617,3,2.5,1960,3480,2.0,0,0,3,7,1960,0,2004,0,122053,52.7102,-114.37,3,68,289950
1767,6762810448,5,3.0,3640,8239,2.0,0,3,3,10,2540,1100,1982,0,122029,52.8142,-114.301,2,64,1600000
1768,6762810531,4,3.5,3480,7232,2.0,0,0,3,9,2580,900,1926,2010,122054,52.8159,-114.481,1,80,1510000
1769,6762812553,4,2.0,2630,16475,2.0,0,0,4,8,2630,0,1953,0,122048,52.869,-114.409,3,58,843500
1770,6762815051,4,1.75,2780,9900,2.0,0,0,4,10,2780,0,1978,0,122019,52.8648,-114.25,2,72,660000
1771,6762820526,3,1.75,1620,7330,1.0,0,0,4,7,1090,530,1974,0,122033,52.9448,-114.403,3,62,459000
1772,6762829198,1,1.0,750,4000,1.0,0,0,3,6,750,0,1918,0,122016,52.7543,-114.58,3,67,250000
1773,6762829570,3,1.75,1790,12000,1.0,0,0,3,7,1040,750,1960,0,122043,52.6245,-114.503,1,54,243000
1774,6762810235,4,3.5,4370,8510,2.0,0,1,3,10,3610,760,2003,0,122048,52.8176,-114.394,3,60,1970000
1775,6762810890,5,3.25,3160,13238,2.0,0,0,5,8,3160,0,1972,0,122057,52.7673,-114.414,1,74,1250000
1776,6762811391,3,2.5,2230,5750,2.0,0,0,3,9,2230,0,2003,0,122010,52.9238,-114.403,2,58,1040000
1777,6762811482,3,2.5,2730,5832,2.0,0,0,3,9,2730,0,1998,0,122049,52.8516,-114.351,3,58,1000000
1778,6762811583,3,1.75,1670,5400,2.0,0,0,5,8,1670,0,1912,0,122047,52.865,-114.474,3,74,985000
1779,6762811682,4,2.5,2460,5000,2.0,0,0,5,8,1620,840,1938,0,122047,52.8582,-114.483,1,61,965000
1780,6762811729,3,2.25,3020,43560,2.0,0,0,3,10,2720,300,1969,0,122049,52.8756,-114.363,3,63,955000
1781,6762811827,4,2.75,3270,12880,2.0,0,0,3,9,3270,0,2014,0,122010,52.8979,-114.362,1,72,939000
1782,6762812295,4,3.0,4500,21780,2.0,0,2,3,9,3040,1460,1980,0,122057,52.7881,-114.403,2,64,870000
1783,6762812776,3,1.75,2160,6272,1.0,0,0,4,8,1390,770,1960,0,122006,52.9077,-114.496,3,54,820000
1784,6762812900,4,1.5,1840,4337,2.0,0,0,4,8,1840,0,1917,0,122047,52.8612,-114.497,2,73,809000
1785,6762812954,2,2.5,2210,6327,1.0,0,0,3,8,2210,0,2003,0,122045,52.9414,-114.22,1,57,802000
1786,6762813143,3,3.0,3740,39640,2.0,0,2,3,10,3740,0,1991,0,122069,52.6336,-114.652,3,71,789000
1787,6762813909,4,2.0,2360,6000,1.0,0,0,5,7,1260,1100,1939,0,122032,52.8834,-114.6,3,63,730000
1788,6762813975,4,2.5,3190,7869,2.0,0,2,3,9,3190,0,2001,0,122008,52.7617,-114.056,2,61,725995
1789,6762814616,4,3.25,4400,186846,2.0,0,0,4,9,4400,0,1993,0,122068,52.3893,-114.147,1,69,687000
1790,6762814619,3,1.5,1840,9990,2.0,0,0,5,8,1840,0,1961,0,122050,52.9445,-114.559,2,63,686000
1791,6762814800,3,2.25,2610,9002,2.0,0,0,3,9,2610,0,1988,0,122005,52.9209,-114.294,2,59,675000
1792,6762814941,4,2.5,2710,5500,2.0,0,0,3,9,2710,0,1999,0,122019,52.8327,-114.213,3,50,668500
1793,6762814971,4,2.5,2720,10000,2.0,0,0,3,10,2720,0,1987,0,122019,52.8593,-114.241,3,80,665000
1794,6762815036,4,2.25,1990,4600,1.5,0,2,4,8,1420,570,1932,0,122064,52.7938,-114.57,3,71,661000
1795,6762815192,3,2.5,2290,3475,2.0,0,0,3,9,2290,0,2006,0,122011,52.7851,-114.191,1,65,653000
1796,6762815394,4,2.5,2430,14400,1.0,0,0,5,8,1670,760,1963,0,122030,52.8502,-114.328,2,62,645000
1797,6762815567,3,2.5,1960,4166,1.0,0,0,4,8,980,980,1940,0,122051,52.7955,-114.46,2,60,635000
1798,6762815708,3,2.0,1760,5000,1.0,0,0,5,7,960,800,1920,0,122032,52.8708,-114.593,2,74,629000
1799,6762815992,4,2.5,2150,9070,2.0,0,0,4,8,2150,0,1985,0,122005,52.9579,-114.297,2,70,615000
1800,6762816086,5,2.5,3990,3839,1.0,0,0,4,8,1990,2000,1962,0,122047,52.8536,-114.489,3,60,610000
1801,6762816666,5,2.75,2910,36250,1.0,0,0,3,8,1590,1320,1977,0,122020,52.8216,-114.266,1,58,585083
1802,6762816785,4,2.5,2220,7064,2.0,0,0,3,8,2220,0,1988,0,122011,52.8016,-114.212,2,80,580000
1803,6762817142,3,2.75,2180,7519,1.0,0,0,4,7,1310,870,1981,0,122005,52.9259,-114.315,1,76,568500
1804,6762817397,3,2.75,2930,5569,1.0,0,0,3,9,1860,1070,2004,0,122021,52.9948,-114.354,3,55,559900
1805,6762817579,3,2.0,1810,5040,1.5,0,0,3,7,1810,0,1925,0,122028,52.9159,-114.529,2,71,550000
1806,6762817580,3,2.5,1840,3035,1.0,0,0,3,7,920,920,1926,0,122004,52.8857,-114.517,1,64,550000
1807,6762817887,3,1.5,1790,8203,1.5,0,1,3,7,1790,0,1910,0,122009,52.8068,-114.593,2,62,544000
1808,6762817944,4,1.75,1720,4240,1.5,0,0,4,7,1460,260,1925,0,122054,52.809,-114.484,2,52,540000
1809,6762818118,3,2.5,1690,9626,2.0,0,0,3,8,1690,0,1984,0,122012,52.7947,-114.282,3,80,535000
1810,6762818417,4,2.5,2910,7631,2.0,0,2,3,9,2910,0,2006,0,122024,52.5852,-114.191,1,72,525000
1811,6762819079,3,2.0,1720,5525,1.0,0,2,5,7,960,760,1941,0,122059,52.789,-114.488,3,79,500000
1812,6762819438,3,1.75,2770,6250,1.0,0,0,4,8,1580,1190,1978,0,122012,52.6969,-114.193,1,55,492000
1813,6762820073,3,2.0,1750,15500,1.0,0,0,3,7,1490,260,1982,0,122020,52.8187,-114.255,2,69,472500
1814,6762820191,3,1.0,950,4250,1.5,0,0,5,6,950,0,1948,0,122044,52.839,-114.497,3,73,469000
1815,6762820260,3,1.75,1890,7004,1.0,0,0,3,7,1290,600,1965,0,122051,52.7857,-114.47,1,67,465500
1816,6762820608,2,1.0,1170,6000,1.0,0,0,4,7,970,200,1941,0,122028,52.9294,-114.544,1,68,455000
1817,6762820609,2,1.0,1140,5720,1.0,0,0,3,7,850,290,1947,0,122006,52.9127,-114.488,2,62,455000
1818,6762821204,2,1.0,1110,6800,1.0,0,0,5,7,1000,110,1947,0,122038,52.9484,-114.545,3,65,440150
1819,6762821212,4,2.75,2340,11034,1.0,0,0,3,8,1720,620,1967,0,122014,52.9986,-114.468,2,77,440000
1820,6762821329,2,2.0,1410,12282,1.5,0,0,5,8,1410,0,1909,1988,122036,52.7542,-114.116,3,78,439900
1821,6762821332,3,1.5,1120,6900,1.0,0,0,5,7,1120,0,1956,0,122030,52.8323,-114.322,3,64,439800
1822,6762821577,3,2.5,2240,6460,2.0,0,0,3,7,2240,0,2002,0,122008,52.7656,-114.071,3,65,432500
1823,6762821641,2,1.0,990,4802,1.0,0,0,3,7,990,0,1947,0,122007,52.9176,-114.585,3,51,430000
1824,6762822439,4,2.75,2150,9915,1.0,0,0,5,8,1240,910,1976,0,122053,52.7678,-114.36,2,77,411000
1825,6762822457,4,1.75,1790,11875,1.0,0,0,4,7,1490,300,1969,0,122012,52.752,-114.237,1,50,410000
1826,6762822630,2,1.75,1710,4234,2.0,0,0,3,7,1330,380,1920,1979,122016,52.7619,-114.576,2,71,405000
1827,6762822707,3,1.5,2030,8880,1.0,0,0,3,7,1330,700,1963,0,122059,52.7886,-114.501,1,70,404000
1828,6762822803,3,2.5,1495,936,3.0,0,0,3,8,1405,90,2006,0,122054,52.823,-114.485,1,69,400000
1829,6762823104,1,1.0,730,3000,1.0,0,0,3,7,730,0,1911,0,122026,52.9041,-114.586,1,51,395000
1830,6762823237,3,2.25,1410,1290,2.0,0,0,3,7,1290,120,2004,0,122012,52.7645,-114.259,2,64,391000
1831,6762823631,2,1.0,1210,4800,1.0,0,0,3,8,1060,150,1950,0,122059,52.7925,-114.506,3,79,380000
1832,6762824227,3,1.75,1510,8301,1.0,0,0,3,7,1510,0,1967,0,122033,52.9543,-114.412,2,79,366000
1833,6762824843,3,2.5,2680,7836,2.0,0,0,3,8,2680,0,1990,2009,122023,52.5503,-114.375,3,61,350000
1834,6762825138,3,1.75,1990,5650,1.0,0,1,3,7,1320,670,1963,0,122063,52.7386,-114.442,3,78,345000
1835,6762825274,2,2.5,1175,1366,2.0,0,0,3,8,740,435,2005,0,122028,52.9262,-114.532,1,79,342000
1836,6762825954,3,1.5,1320,13200,1.0,0,0,3,7,1320,0,1970,0,122015,52.7309,-114.333,2,61,327000
1837,6762826246,5,2.5,3020,21441,1.0,0,0,4,8,1510,1510,1978,0,122035,52.5692,-114.321,2,75,320000
1838,6762826440,3,2.25,2130,8721,1.0,0,0,3,8,1570,560,1987,0,122067,52.6502,-114.394,3,50,316000
1839,6762826467,3,1.0,960,6634,1.0,0,0,3,6,960,0,1952,0,122022,52.9564,-114.5,3,72,315000
1840,6762826893,2,1.5,1140,2980,2.0,0,0,3,7,1140,0,1988,0,122011,52.8007,-114.208,2,53,305000
1841,6762826894,3,1.0,950,13475,1.0,0,0,3,7,950,0,1950,0,122014,52.9843,-114.496,3,65,305000
1842,6762827072,4,2.5,2070,7476,2.0,0,0,3,8,2070,0,2003,0,122023,52.5652,-114.379,1,62,300000
1843,6762827304,3,2.5,1950,3600,2.0,0,0,3,7,1950,0,2010,0,122024,52.5958,-114.211,1,54,298000
1844,6762827531,3,2.5,2080,4828,2.0,0,0,3,8,2080,0,2002,0,122035,52.6037,-114.322,1,73,290000
1845,6762827756,2,2.5,1380,1073,2.0,0,0,3,7,1140,240,2011,0,122064,52.7762,-114.559,2,62,285000
1846,6762828170,3,2.0,1380,4500,1.0,0,0,3,7,1380,0,2008,0,122024,52.5961,-114.211,3,80,275000
1847,6762828277,3,1.0,1450,8820,1.0,0,0,3,6,1050,400,1958,0,122056,52.6998,-114.454,3,74,274950
1848,6762828385,4,2.5,1920,8497,2.0,0,0,3,8,1920,0,1998,0,122023,52.4908,-114.399,2,66,270000
1849,6762829199,4,2.0,1850,7560,1.0,0,0,4,7,1540,310,1978,0,122066,52.5966,-114.467,2,60,250000
1850,6762830839,3,1.0,1010,7245,1.0,0,0,3,7,1010,0,1969,0,122040,52.5638,-114.496,1,53,199950
1851,6762831392,1,1.0,720,6000,1.0,0,0,3,6,720,0,1940,0,122059,52.7566,-114.506,3,58,155000
1852,6762810796,4,3.5,2790,10125,1.5,0,0,5,8,2790,0,1985,0,122057,52.7951,-114.41,2,68,1300000
1853,6762811208,4,3.75,2930,3200,1.5,0,0,5,9,2130,800,1925,0,122003,52.873,-114.549,2,62,1100000
1854,6762811209,4,2.0,2580,6000,1.0,0,0,5,9,1300,1280,1950,0,122032,52.8814,-114.603,2,74,1100000
1855,6762811295,4,3.75,4130,12320,2.0,0,0,3,11,4130,0,2001,0,122015,52.7494,-114.341,3,79,1070000
1856,6762811622,4,2.25,2290,5350,2.0,0,0,4,9,2120,170,1958,0,122032,52.8728,-114.601,1,70,975000
1857,6762811704,5,2.75,3040,10257,2.0,0,0,3,10,3040,0,1993,0,122027,52.7831,-114.309,1,74,960000
1858,6762811705,4,3.0,4590,9150,2.0,0,0,3,10,3490,1100,1981,0,122050,52.9534,-114.562,1,80,960000
1859,6762811812,5,3.5,3490,9680,2.0,0,4,3,9,2460,1030,1980,0,122050,53.0057,-114.581,2,53,941500
1860,6762811869,4,2.5,2200,4000,2.0,0,0,5,8,1430,770,1908,0,122003,52.8702,-114.56,2,50,930000
1861,6762811870,2,2.5,2680,11214,1.0,0,0,3,9,2680,0,2006,0,122045,52.9378,-114.209,2,75,930000
1862,6762812244,4,2.25,3720,12384,1.0,0,2,5,8,1860,1860,1970,0,122020,52.8136,-114.264,2,55,875000
1863,6762812455,3,1.75,1370,3850,1.0,0,0,5,7,770,600,1911,1988,122047,52.8674,-114.469,1,73,850000
1864,6762812531,5,1.0,2550,4623,2.5,0,0,4,9,2550,0,1905,0,122044,52.8392,-114.484,1,71,847000
1865,6762812616,4,2.75,1550,4000,1.5,0,0,3,9,1550,0,1930,0,122004,52.8896,-114.47,1,52,835000
1866,6762812667,3,3.0,2080,10521,1.5,0,0,3,9,2080,0,2004,0,122033,52.9287,-114.418,2,56,830000
1867,6762813156,3,2.25,1840,3500,1.5,0,0,5,8,1540,300,1910,0,122044,52.8363,-114.482,3,77,785200
1868,6762813364,3,2.5,2430,54059,2.0,0,0,3,10,2430,0,1987,0,122012,52.6964,-114.182,2,53,770000
1869,6762814073,4,2.5,2870,12648,2.0,0,0,4,9,2870,0,1986,0,122011,52.7932,-114.207,3,73,720000
1870,6762814122,3,1.0,1030,4958,1.0,0,0,5,7,1030,0,1952,0,122004,52.8947,-114.467,3,57,718000
1871,6762814197,3,2.0,2050,9000,1.0,0,0,4,7,2050,0,1951,0,122057,52.8185,-114.435,2,54,713250
1872,6762814202,3,1.5,1660,8797,1.0,0,0,4,7,1660,0,1956,0,122048,52.8192,-114.392,1,62,712500
1873,6762814226,3,2.0,2140,4923,1.0,0,0,4,8,1070,1070,1928,0,122028,52.9202,-114.529,2,60,710000
1874,6762814487,4,2.5,2961,12146,2.0,0,0,3,9,2961,0,1998,0,122020,52.8139,-114.242,1,53,695000
1875,6762814587,3,2.75,2390,9313,1.0,0,0,5,8,1390,1000,1942,0,122038,52.9509,-114.521,2,73,689800
1876,6762815052,3,2.5,2290,2798,3.0,0,0,4,9,2290,0,1953,1983,122013,52.871,-114.505,1,70,660000
1877,6762815179,4,2.5,2790,45902,2.0,0,0,3,9,2790,0,1987,0,122037,52.9974,-114.276,3,50,654950
1878,6762815231,5,2.75,2550,5040,1.5,0,0,5,8,2550,0,1902,0,122044,52.8436,-114.489,2,61,650000
1879,6762815465,3,2.5,2370,11172,2.0,0,0,3,9,2370,0,1993,0,122053,52.7645,-114.369,2,67,640000
1880,6762816052,3,2.5,1350,3068,2.0,0,0,3,7,1350,0,1991,0,122044,52.8399,-114.483,2,63,613000
1881,6762816053,5,2.5,2070,12000,1.0,0,0,4,7,1340,730,1967,0,122029,52.856,-114.294,1,58,613000
1882,6762816184,5,2.75,2740,5616,1.5,0,0,5,7,1670,1070,1925,0,122006,52.9166,-114.507,2,73,605000
1883,6762816185,3,2.0,2060,4040,1.0,0,0,4,8,1120,940,1947,0,122028,52.9098,-114.542,2,61,605000
1884,6762816283,4,2.5,2620,9873,2.0,0,0,3,8,2620,0,1987,0,122020,52.8122,-114.241,2,80,600000
1885,6762816284,4,2.5,1960,14242,1.0,0,1,4,8,1290,670,1958,0,122052,52.7247,-114.559,1,64,600000
1886,6762816550,4,4.25,2360,57514,2.0,0,0,4,8,2360,0,1939,1987,122040,52.5143,-114.484,3,67,590000
1887,6762816777,4,2.5,3150,5886,2.0,0,0,3,8,3150,0,2014,0,122015,52.7087,-114.312,1,63,580135
1888,6762816924,3,2.25,3800,33825,1.0,0,0,4,10,3330,470,1976,0,122035,52.6097,-114.342,2,64,575000
1889,6762816925,4,2.75,3120,7644,2.0,0,0,3,10,3120,0,2010,0,122008,52.7456,-114.074,3,51,575000
1890,6762817040,3,1.0,1300,6710,1.0,0,0,4,6,1300,0,1952,0,122057,52.8151,-114.432,1,57,571500
1891,6762817286,3,2.25,2090,12112,2.0,0,0,3,8,2090,0,1983,0,122005,52.9315,-114.32,3,55,562100
1892,6762817321,3,1.75,2000,10182,1.0,0,0,5,7,1400,600,1963,0,122010,52.8916,-114.365,2,54,560000
1893,6762817581,4,2.5,2170,9600,1.0,0,0,3,7,1460,710,1980,0,122005,52.9089,-114.306,3,55,550000
1894,6762817779,3,2.5,2110,11165,2.0,0,0,3,8,2110,0,2001,0,122021,52.9808,-114.36,1,80,548000
1895,6762817820,3,1.75,1810,3000,1.5,0,0,4,7,1810,0,1903,0,122026,52.8899,-114.553,1,63,545000
1896,6762818247,3,1.75,1250,6041,1.5,0,0,5,7,1250,0,1942,0,122006,52.92,-114.494,1,73,530000
1897,6762819035,3,2.5,2190,4882,2.0,0,0,3,9,2190,0,1999,0,122014,52.9941,-114.496,3,67,503000
1898,6762819080,3,1.75,1620,4200,1.0,0,0,5,7,830,790,1945,0,122006,52.9043,-114.475,2,50,500000
1899,6762819349,4,2.25,2220,8872,1.0,0,0,4,8,1110,1110,1961,0,122027,52.7791,-114.36,1,55,495000
1900,6762819412,5,2.75,2670,3800,2.0,0,0,3,8,2670,0,2014,0,122015,52.7083,-114.313,3,64,494995
1901,6762819935,3,2.5,2600,7210,2.0,0,0,3,8,2600,0,1989,0,122015,52.7423,-114.341,2,72,475000
1902,6762820049,3,2.25,1800,43647,1.0,0,0,4,8,1800,0,1976,0,122021,53.0057,-114.322,1,52,474900
1903,6762820098,4,2.5,3030,9687,2.0,0,0,3,8,2020,1010,1998,0,122025,52.715,-113.989,1,61,471000
1904,6762820962,5,2.75,2040,7488,1.0,0,0,4,7,1200,840,1969,0,122033,52.9589,-114.362,3,50,449500
1905,6762821213,2,1.0,1230,6600,1.0,0,0,3,7,1130,100,1906,0,122051,52.7873,-114.472,2,74,440000
1906,6762821214,3,2.25,1680,57063,2.0,0,0,4,8,1680,0,1989,0,122025,52.6969,-113.955,1,78,440000
1907,6762821405,5,2.0,2120,137565,1.5,0,0,3,7,2120,0,1913,0,122069,52.6858,-114.697,1,54,437000
1908,6762821448,3,1.75,2220,132858,1.0,0,0,3,7,1110,1110,1988,0,122012,52.7153,-114.224,2,60,435000
1909,6762821593,3,2.5,1970,4036,2.0,0,0,4,7,1970,0,2003,0,122008,52.7635,-114.059,1,73,432000
1910,6762821642,3,2.0,1360,5120,1.5,0,0,4,6,910,450,1924,0,122009,52.7887,-114.583,2,58,430000
1911,6762821643,4,2.25,1790,7203,1.0,0,0,4,7,1110,680,1973,0,122014,53.0009,-114.484,2,64,430000
1912,6762821784,3,3.0,2340,5002,2.0,0,0,3,8,2340,0,2013,0,122025,52.7131,-113.963,3,78,427874
1913,6762821842,3,2.25,1660,6000,1.0,0,0,3,7,1110,550,1979,0,122044,52.8413,-114.487,1,63,425000
1914,6762821843,3,2.25,1870,9000,1.0,0,0,3,7,1440,430,1978,0,122017,52.9673,-114.388,2,68,425000
1915,6762821844,2,2.5,1140,1182,3.0,0,0,3,8,1140,0,2007,0,122026,52.9013,-114.573,1,57,425000
1916,6762822061,3,1.75,1660,9600,1.0,0,0,3,8,1380,280,1981,0,122017,52.9901,-114.357,3,68,420000
1917,6762822539,2,1.75,1370,5125,1.0,0,0,5,6,1370,0,1944,0,122028,52.9226,-114.536,3,80,409950
1918,6762822735,3,3.25,2780,4002,2.0,0,0,3,8,2780,0,2009,0,122055,52.9648,-114.156,1,68,402500
1919,6762822804,3,1.5,1200,4800,1.0,0,0,4,7,1200,0,1962,0,122030,52.8384,-114.326,1,55,400000
1920,6762822805,3,2.25,1450,4706,2.0,0,0,3,7,1450,0,2009,0,122058,52.991,-114.422,2,57,400000
1921,6762823249,3,2.0,1080,7236,1.0,0,0,5,7,1080,0,1947,0,122022,52.9443,-114.51,2,75,390000
1922,6762823819,6,1.5,2550,33740,1.0,0,0,4,8,1750,800,1958,0,122018,52.5522,-114.552,1,59,375900
1923,6762824250,3,2.5,1720,99916,2.0,0,0,4,7,1720,0,1990,0,122035,52.5691,-114.283,2,79,365000
1924,6762824344,4,2.5,2240,3712,2.0,0,0,3,8,2240,0,2014,0,122024,52.5851,-114.251,3,50,363990
1925,6762825924,3,2.5,1950,8130,2.0,0,0,4,9,1950,0,1990,0,122035,52.6175,-114.351,1,76,328500
1926,6762826003,3,1.75,2250,26337,1.0,0,0,3,8,2250,0,1980,0,122023,52.5332,-114.313,2,58,325000
1927,6762826247,3,2.0,1880,10758,1.0,0,0,5,6,940,940,1952,0,122015,52.7391,-114.334,3,71,320000
1928,6762826248,3,3.25,1530,1602,2.0,0,0,3,8,1140,390,2013,0,122034,52.7855,-114.552,2,62,320000
1929,6762826468,5,2.5,2090,4698,2.0,0,0,3,7,2090,0,1998,0,122024,52.5838,-114.215,2,54,315000
1930,6762826634,4,2.5,1830,5175,2.0,0,0,3,7,1830,0,2003,0,122024,52.5865,-114.206,2,79,312000
1931,6762826635,3,2.25,1540,5338,1.0,0,0,5,7,770,770,1954,0,122006,52.9242,-114.494,3,76,312000
1932,6762826794,5,2.75,2481,4045,2.0,0,0,3,8,2481,0,2014,0,122039,52.4902,-114.474,2,51,309000
1933,6762827355,2,1.0,1170,10621,1.0,0,0,3,7,1170,0,1963,0,122025,52.727,-113.97,1,79,295000
1934,6762827757,3,1.75,2880,18296,1.0,0,0,3,8,1580,1300,1958,0,122056,52.7181,-114.471,3,62,285000
1935,6762827924,2,1.5,1480,15641,1.0,0,0,4,7,1480,0,1940,0,122052,52.7308,-114.556,2,61,280000
1936,6762827925,3,1.75,1590,27200,1.5,0,0,4,6,1590,0,1926,0,122024,52.6538,-114.242,1,69,280000
1937,6762828324,3,2.0,1410,7622,1.0,0,0,4,7,1410,0,1983,0,122046,52.6573,-114.337,2,63,272500
1938,6762828532,3,1.75,1970,10270,1.0,0,0,4,8,1970,0,1966,0,122066,52.5919,-114.475,1,66,268000
1939,6762829122,2,1.75,1220,5000,1.0,0,0,5,7,860,360,1921,0,122042,52.7206,-114.394,2,52,253000
1940,6762829200,3,2.25,1765,7652,2.0,0,0,3,7,1765,0,1996,0,122040,52.5372,-114.518,3,55,250000
1941,6762829719,3,1.75,1340,16480,1.0,0,0,4,7,1340,0,1968,0,122035,52.594,-114.352,2,73,239000
1942,6762829720,3,1.0,1040,6860,2.0,0,0,3,6,1040,0,1942,0,122052,52.7421,-114.565,2,62,239000
1943,6762829794,3,2.0,1530,8700,1.0,0,0,4,7,1530,0,1970,0,122042,52.6829,-114.397,3,73,235000
1944,6762829795,2,1.0,720,4840,1.0,0,0,4,6,720,0,1947,0,122064,52.7834,-114.565,3,66,235000
1945,6762829796,3,1.0,1250,15603,1.0,0,0,4,7,1250,0,1959,0,122053,52.7393,-114.362,3,64,235000
1946,6762829883,2,1.0,940,5375,1.0,0,0,4,5,940,0,1952,0,122043,52.6506,-114.514,3,56,234000
